# Ba  x_lambda  y_lambda
1.0100,22.6708,4.4000
1.0100,11.0500,4.5786
1.0100,14.4519,4.5889
1.0100,9.3741,5.3593
1.0100,16.1259,5.3593
1.0100,12.7500,5.4214
1.0100,2.3000,6.3500
1.0100,4.5000,6.3500
1.0100,6.8500,6.3500
1.0100,18.6500,6.3500
1.0100,21.0000,6.3500
1.0100,23.2000,6.3500
1.0100,12.7500,7.2786
1.0100,9.3741,7.3407
1.0100,16.1259,7.3407
1.0100,11.0481,8.1111
1.0100,14.4500,8.1214
1.0100,5.2654,8.2654
1.0100,20.2346,8.2654
1.0100,2.8292,8.3000
1.0100,7.5500,8.3000
1.0100,17.9500,8.3000
1.0100,22.6708,8.3000
1.0100,12.7500,10.0000
1.0100,8.7826,10.1000
1.0100,16.7174,10.1000
1.0100,2.3654,10.2654
1.0100,4.4500,10.2500
1.0100,10.7407,10.2741
1.0100,14.7593,10.2741
1.0100,21.0500,10.2500
1.0100,23.1346,10.2654
1.0100,6.6000,10.3174
1.0100,18.9000,10.3174
1.0600,10.5000,2.0292
1.0600,8.0654,2.1346
1.0600,12.6440,2.1600
1.0600,14.8000,2.1500
1.0600,16.9500,2.1000
1.0600,2.2400,2.2560
1.0600,4.2000,2.2292
1.0600,19.2000,2.1826
1.0600,21.2000,2.2500
1.0600,23.2000,2.2292
1.0600,6.1600,2.3040
1.0600,9.2500,3.5786
1.0600,17.9000,3.8500
1.0600,11.3407,3.9259
1.0600,13.6407,3.9259
1.0600,15.8292,4.0000
1.0600,21.6000,4.2500
1.0600,23.4040,4.2600
1.0600,2.0654,4.3346
1.0600,3.8321,4.3321
1.0600,5.6708,4.3000
1.0600,19.7500,4.3786
1.0600,7.5346,4.5346
1.0600,9.6083,5.5083
1.0600,12.2593,5.5259
1.0600,14.6826,5.7000
1.0600,17.2000,5.7500
1.0600,4.3654,6.3654
1.0600,6.4259,6.3593
1.0600,19.0741,6.3407
1.0600,21.1346,6.3346
1.0600,23.1826,6.3000
1.0600,2.3174,6.4000
1.0600,8.3000,6.9500
1.0600,10.8174,7.0000
1.0600,13.2407,7.1741
1.0600,15.8917,7.1917
1.0600,17.9654,8.1654
1.0600,5.7500,8.3214
1.0600,21.6679,8.3679
1.0600,23.4346,8.3654
1.0600,2.0960,8.4400
1.0600,3.9000,8.4500
1.0600,19.8292,8.4000
1.0600,9.6708,8.7000
1.0600,11.8593,8.7741
1.0600,14.1593,8.7741
1.0600,7.6000,8.8500
1.0600,16.2500,9.1214
1.0600,2.3000,10.4708
1.0600,4.3000,10.4500
1.0600,19.3400,10.3960
1.0600,21.3000,10.4708
1.0600,23.2600,10.4440
1.0600,6.3000,10.5174
1.0600,10.7000,10.5500
1.0600,12.8560,10.5400
1.0600,17.4346,10.5654
1.0600,8.5500,10.6000
1.0600,15.0000,10.6708
1.1100,10.3708,2.1000
1.1100,12.6346,2.1654
1.1100,8.0259,2.2593
1.1100,14.8792,2.2208
1.1100,17.0000,2.2500
1.1100,2.3000,2.3292
1.1100,4.2407,2.3259
1.1100,19.0909,2.2909
1.1100,21.1154,2.3385
1.1100,23.1292,2.3000
1.1100,6.1615,2.4154
1.1100,9.2083,3.6917
1.1100,11.4292,3.8000
1.1100,13.6500,3.8500
1.1100,15.8741,4.0593
1.1100,17.8741,4.1407
1.1100,19.7786,4.2500
1.1100,23.3407,4.2741
1.1100,2.1960,4.3600
1.1100,4.0000,4.3500
1.1100,5.8500,4.3786
1.1100,21.5808,4.3808
1.1100,7.6500,4.7500
1.1100,10.0000,5.4500
1.1100,12.3000,5.5174
1.1100,14.6000,5.5708
1.1100,17.0000,5.9500
1.1100,19.0600,6.1960
1.1100,2.4000,6.3708
1.1100,4.4481,6.3111
1.1100,21.0519,6.3889
1.1100,23.1000,6.3292
1.1100,6.4400,6.5040
1.1100,8.5000,6.7500
1.1100,10.9000,7.1292
1.1100,13.2000,7.1826
1.1100,15.5000,7.2500
1.1100,17.8500,7.9500
1.1100,3.9192,8.3192
1.1100,19.6500,8.3214
1.1100,21.5000,8.3500
1.1100,23.3040,8.3400
1.1100,2.1593,8.4259
1.1100,5.7214,8.4500
1.1100,7.6259,8.5593
1.1100,9.6259,8.6407
1.1100,11.8500,8.8500
1.1100,14.0708,8.9000
1.1100,16.2917,9.0083
1.1100,19.3385,10.2846
1.1100,4.3846,10.3615
1.1100,21.2593,10.3741
1.1100,23.2000,10.3708
1.1100,2.3708,10.4000
1.1100,6.4091,10.4091
1.1100,8.5000,10.4500
1.1100,10.6208,10.4792
1.1100,17.4741,10.4407
1.1100,12.8654,10.5346
1.1100,15.1292,10.6000
1.1600,3.6593,1.9259
1.1600,7.4000,1.9500
1.1600,14.4192,1.9192
1.1600,21.8593,1.9741
1.1600,5.4826,2.0000
1.1600,10.8292,2.0000
1.1600,12.6000,2.0500
1.1600,16.3407,2.0259
1.1600,18.1600,1.9960
1.1600,19.9708,2.0000
1.1600,1.8720,2.1880
1.1600,9.1292,2.1000
1.1600,23.5500,2.1000
1.1600,6.8724,3.5414
1.1600,15.0679,3.5321
1.1600,3.0548,3.6581
1.1600,21.2800,3.6080
1.1600,11.1786,3.7500
1.1600,17.4259,3.7407
1.1600,4.9000,3.8500
1.1600,9.1000,3.8708
1.1600,13.1500,3.8214
1.1600,19.3292,3.8000
1.1600,23.5000,3.9174
1.1600,1.8593,4.6741
1.1600,16.1000,4.9115
1.1600,7.5500,5.0786
1.1600,22.1586,5.1724
1.1600,10.3679,5.4321
1.1600,20.3296,5.4778
1.1600,5.7200,5.4920
1.1600,12.2708,5.5000
1.1600,14.2500,5.5000
1.1600,18.4000,5.5500
